"Cloud Provider","Account Number","Subscription Name","Service Name","Resource Name","Resource ID","Resource Type","Operating System","State","Private IP","Public IP","Network Interface","Owner","Project Name","Project ID","Region Name","Zone Name","VPC ID","Subnet ID","Memory (MB)","CPU Cores","Launch Time","Description","timestamp"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gmuvmd42226-b","6159002742252938609","e2-medium","windows-server-2016-dc","RUNNING","10.179.38.66","None","","","projects/54096380648","dev-42226","asia-south1","asia-south1-c","techm-project-dev","nad-42226-dev-subnet","4096","2","2021-01-20T22:13:51.820-08:00","","2023-06-09T11:15:36"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gmuvmd42226-01","2541867906462377680","e2-standard-2","windows-server-2016-dc","RUNNING","10.179.38.67","None","","","projects/54096380648","dev-42226","asia-south1","asia-south1-a","techm-project-dev","nad-42226-dev-subnet","8192","2","2021-01-21T20:44:48.950-08:00","","2023-06-09T11:15:36"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gmuvmd42226-02","5580876281373255675","e2-standard-2","windows-server-2016-dc","RUNNING","10.179.38.68","None","","","projects/54096380648","dev-42226","asia-south1","asia-south1-a","techm-project-dev","nad-42226-dev-subnet","8192","2","2021-01-21T20:48:21.479-08:00","","2023-06-09T11:15:36"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gucmgmtaidevn02","7781740596142274792","n1-standard-4","c2d-tensorflow","TERMINATED","10.179.34.52","None","","","projects/812307440654","tech-mgmt-ai","us-central1","us-central1-c","techm-project-dev","tech-mgmt-ai-tech-mgmt-ai-dev-subnet-01","15360","4","2022-01-17T20:45:59.886-08:00","","2023-06-09T11:15:36"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gmumgmtaidev-mgmt-s","2390790224182733953","e2-medium","ubuntu-2004-lts","RUNNING","10.179.56.73","None","","","projects/812307440654","tech-mgmt-ai","us-central1","us-central1-a","tech-mgmt-ai-kubflowpipelines-vpc","tech-mgmt-ai-subnet-01","4096","2","2022-04-07T05:00:47.311-07:00","","2023-06-09T11:15:36"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gucmgmtaidevn01","617063696997023651","n1-standard-4","c2d-tensorflow","TERMINATED","10.179.34.51","None","","","projects/812307440654","tech-mgmt-ai","us-central1","us-central1-a","techm-project-dev","tech-mgmt-ai-tech-mgmt-ai-dev-subnet-01","15360","4","2022-01-17T20:25:49.045-08:00","","2023-06-09T11:15:36"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gmuvmd38647-001","7192206074015922539","e2-standard-4","windows-server-2016-dc","TERMINATED","10.179.36.35","None","","","projects/951970169867","dev-38647","asia-southeast1","asia-southeast1-b","techm-project-dev","sgpacrasep19-fb-impl-atrf-38647-dev-subnet","16384","4","2020-10-19T05:33:08.757-07:00","","2023-06-09T11:15:36"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gmuvmd38647-002","6543021260419586173","e2-standard-4","windows-server-2016-dc","TERMINATED","10.179.36.36","None","","","projects/951970169867","dev-38647","asia-southeast1","asia-southeast1-b","techm-project-dev","sgpacrasep19-fb-impl-atrf-38647-dev-subnet","16384","4","2020-10-20T06:30:59.296-07:00","","2023-06-09T11:15:36"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gmuvmd38647-003","8262193778773573468","e2-standard-4","windows-server-2016-dc","TERMINATED","10.179.36.37","None","","","projects/951970169867","dev-38647","asia-southeast1","asia-southeast1-b","techm-project-dev","sgpacrasep19-fb-impl-atrf-38647-dev-subnet","16384","4","2020-10-21T02:39:00.804-07:00","","2023-06-09T11:15:36"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gmuvmd38647-009","6923437298489121018","e2-standard-4","windows-server-2016-dc","TERMINATED","10.179.36.43","None","","","projects/951970169867","dev-38647","asia-southeast1","asia-southeast1-b","techm-project-dev","sgpacrasep19-fb-impl-atrf-38647-dev-subnet","16384","4","2020-10-21T00:41:10.741-07:00","","2023-06-09T11:15:36"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gmuvmd38647-b","40431102009024012","e2-medium","windows-server-2016-dc","TERMINATED","10.179.36.34","None","","","projects/951970169867","dev-38647","asia-southeast1","asia-southeast1-b","techm-project-dev","sgpacrasep19-fb-impl-atrf-38647-dev-subnet","4096","2","2020-10-19T07:21:24.659-07:00","","2023-06-09T11:15:36"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gmuvmd38647-004","8646225741217947346","e2-standard-4","windows-server-2016-dc","TERMINATED","10.179.36.38","None","","","projects/951970169867","dev-38647","asia-southeast1","asia-southeast1-a","techm-project-dev","sgpacrasep19-fb-impl-atrf-38647-dev-subnet","16384","4","2020-10-21T00:16:15.929-07:00","","2023-06-09T11:15:36"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gmuvmd38647-007","7120364933444951067","e2-standard-4","windows-server-2016-dc","TERMINATED","10.179.36.41","None","","","projects/951970169867","dev-38647","asia-southeast1","asia-southeast1-a","techm-project-dev","sgpacrasep19-fb-impl-atrf-38647-dev-subnet","16384","4","2020-10-21T00:27:50.407-07:00","","2023-06-09T11:15:36"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gmumgmtaidev-mgmt-001","2799608550309468638","e2-medium","ubuntu-2004-lts","RUNNING","10.179.56.70","None","","","projects/812307440654","tech-mgmt-ai","us-central1","us-central1-b","tech-mgmt-ai-kubflowpipelines-vpc","tech-mgmt-ai-subnet-01","4096","2","2022-02-01T22:39:46.270-08:00","","2023-06-09T11:15:36"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gmuvmd38647-005","4788834150035644328","e2-standard-4","windows-server-2016-dc","TERMINATED","10.179.36.39","None","","","projects/951970169867","dev-38647","asia-southeast1","asia-southeast1-c","techm-project-dev","sgpacrasep19-fb-impl-atrf-38647-dev-subnet","16384","4","2020-10-21T00:20:41.254-07:00","","2023-06-09T11:15:36"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gmuvmd38647-006","7043920159163178199","e2-standard-4","windows-server-2016-dc","TERMINATED","10.179.36.40","None","","","projects/951970169867","dev-38647","asia-southeast1","asia-southeast1-c","techm-project-dev","sgpacrasep19-fb-impl-atrf-38647-dev-subnet","16384","4","2020-10-21T00:24:41.871-07:00","","2023-06-09T11:15:36"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gmuvmd38647-008","6917279724135930840","e2-standard-4","windows-server-2016-dc","TERMINATED","10.179.36.42","None","","","projects/951970169867","dev-38647","asia-southeast1","asia-southeast1-c","techm-project-dev","sgpacrasep19-fb-impl-atrf-38647-dev-subnet","16384","4","2020-10-21T00:37:29.850-07:00","","2023-06-09T11:15:36"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gcpinmumvm-dev-41160-bastion","444522941153888097","e2-medium","windows-server-2016-dc","TERMINATED","10.179.32.197","None","","","projects/1094535839893","dev-41160","asia-south1","asia-south1-c","techm-project-dev","nna-enhancements-41160-dev-subnet","4096","2","2020-09-03T07:11:28.277-07:00","","2023-06-09T11:15:36"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gcpinmuvm-dev-41160-001","6234375753671372871","e2-custom-2-4096","windows-server-2016-dc","RUNNING","10.179.32.194","None","","","projects/1094535839893","dev-41160","asia-south1","asia-south1-c","techm-project-dev","nna-enhancements-41160-dev-subnet","4096","2","2020-09-01T06:37:46.255-07:00","","2023-06-09T11:15:36"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gcpinmuvm-dev-41160-002","4649243426552050539","e2-custom-4-8192","windows-server-2016-dc","TERMINATED","10.179.32.195","None","","","projects/1094535839893","dev-41160","asia-south1","asia-south1-b","techm-project-dev","nna-enhancements-41160-dev-subnet","8192","4","2020-09-09T23:53:58.331-07:00","","2023-06-09T11:15:36"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gmuvmd11003220b","3847355363904279073","e2-medium","windows-server-2016-dc","RUNNING","10.179.39.103","None","","","projects/452671058124","dev-11003220","asia-south1","asia-south1-b","techm-project-dev","nmlgab2e-and-ga-apps-suppo-11003220-dev-subnet","4096","2","2021-05-10T01:20:30.755-07:00","","2023-06-09T11:15:36"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gcpinmuvm-dev-41160-003","4324387888581303857","e2-custom-4-8192","rhel-7-server","TERMINATED","10.179.32.196","None","","","projects/1094535839893","dev-41160","asia-south1","asia-south1-a","techm-project-dev","nna-enhancements-41160-dev-subnet","8192","4","2020-09-01T07:55:28.819-07:00","","2023-06-09T11:15:36"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gmuvmd11003220-001","9119015896805339549","e2-highmem-4","windows-server-2012-r2-dc","TERMINATED","10.179.39.100","None","","","projects/452671058124","dev-11003220","asia-south1","asia-south1-a","techm-project-dev","nmlgab2e-and-ga-apps-suppo-11003220-dev-subnet","32768","4","2021-05-07T07:32:19.268-07:00","","2023-06-09T11:15:36"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gcpinmuvmd-cubidw-01","5536121021303188025","e2-standard-4","windows-server-2019-dc","TERMINATED","10.179.10.179","None","","","projects/298978256247","techm-cu-bi-dw","asia-south1","asia-south1-c","techm-project-dev","techm-cu-bi-dw-dev-subnet","16384","4","2022-08-11T03:07:21.267-07:00","","2023-06-09T11:15:36"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","my-fastai-instance-vm","1426936314255616966","n1-highmem-16","debian-9-stretch","TERMINATED","10.179.32.2","None","","","projects/616847847571","techm-cuhls","asia-south1","asia-south1-a","techm-project-dev","cuhls-dev-subnet","106496","16","2020-06-11T04:27:38.384-07:00","","2023-06-09T11:15:36"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gcpinmuvmd-cubidw-02","6914373217680974091","e2-standard-2","windows-server-2019-dc","TERMINATED","10.179.10.180","None","","","projects/298978256247","techm-cu-bi-dw","asia-south1","asia-south1-c","techm-project-dev","techm-cu-bi-dw-dev-subnet","8192","2","2022-08-11T03:54:29.000-07:00","","2023-06-09T11:15:36"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gmuvmd23053-02","8826692183866197340","custom-36-245760-ext","centos-7","RUNNING","10.179.36.4","None","","","projects/14717330308","dev-23053","asia-south1","asia-south1-c","techm-project-dev","pega-management-project-23053-dev-subnet","245760","36","2020-11-04T02:00:21.444-08:00","","2023-06-09T11:15:36"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gmuvmd23053-b","89021548793826678","e2-custom-2-5632","windows-server-2016-dc","RUNNING","10.179.36.2","None","","","projects/14717330308","dev-23053","asia-south1","asia-south1-c","techm-project-dev","pega-management-project-23053-dev-subnet","5632","2","2020-10-29T23:32:59.318-07:00","","2023-06-09T11:15:36"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gmuvmd23053-01","4721086731774199964","custom-8-61440-ext","centos-7","RUNNING","10.179.36.3","None","","","projects/14717330308","dev-23053","asia-south1","asia-south1-a","techm-project-dev","pega-management-project-23053-dev-subnet","61440","8","2020-10-29T23:45:09.186-07:00","","2023-06-09T11:15:36"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gke-gke-tech-mgmt-ai-gke-tech-mgmt-ai-ad27ab9f-ws14","5086861648255321727","n2d-standard-4","cos","RUNNING","10.179.35.68","None","","","projects/812307440654","tech-mgmt-ai","asia-south1","asia-south1-c","techm-project-dev","tech-mgmt-ai-dev-gke-subnet","16384","4","2022-11-22T03:54:57.747-08:00","","2023-06-09T11:15:36"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gmumgmtaidev-04","892469103190687168","e2-standard-4","ubuntu-2004-lts","RUNNING","10.179.88.103","None","","","projects/812307440654","tech-mgmt-ai","asia-south1","asia-south1-c","techm-project-dev","tech-mgmt-ai-tech-mgmt-ai-dev-subnet","16384","4","2022-02-28T00:09:20.339-08:00","","2023-06-09T11:15:36"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gmumgmtaidev-06","2797477679569371824","n2d-standard-2","ubuntu-2004-lts","RUNNING","10.179.88.105","None","","","projects/812307440654","tech-mgmt-ai","asia-south1","asia-south1-c","techm-project-dev","tech-mgmt-ai-tech-mgmt-ai-dev-subnet","8192","2","2022-11-22T04:11:12.564-08:00","","2023-06-09T11:15:36"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gmumgmtaidev-07","6895585072234420498","n2d-highmem-4","ubuntu-2004-lts","RUNNING","10.179.88.106","None","","","projects/812307440654","tech-mgmt-ai","asia-south1","asia-south1-c","techm-project-dev","tech-mgmt-ai-tech-mgmt-ai-dev-subnet","32768","4","2022-12-26T01:23:10.220-08:00","","2023-06-09T11:15:36"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gmumgmtaidev-08","2171457531552257684","n2d-highmem-4","ubuntu-2004-lts","RUNNING","10.179.88.107","None","","","projects/812307440654","tech-mgmt-ai","asia-south1","asia-south1-c","techm-project-dev","tech-mgmt-ai-tech-mgmt-ai-dev-subnet","32768","4","2022-12-26T01:25:16.274-08:00","","2023-06-09T11:15:36"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gmuvmd2101289-3","5145937763742963995","n1-standard-4","windows-server-2019-dc","RUNNING","10.179.3.5","None","","","projects/4640390058","dev-yin2101289","asia-south1","asia-south1-b","techm-project-dev","tensorflow-dev-subnet","15360","4","2022-05-20T03:05:41.509-07:00","","2023-06-09T11:15:36"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gmumgmtaidev-09","5516356573955675706","n2d-highmem-4","ubuntu-2004-lts","RUNNING","10.179.88.108","None","","","projects/812307440654","tech-mgmt-ai","asia-south1","asia-south1-c","techm-project-dev","tech-mgmt-ai-tech-mgmt-ai-dev-subnet","32768","4","2022-12-26T01:26:46.159-08:00","","2023-06-09T11:15:36"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gmuvmd2101289-1","7575233844034068114","n1-standard-4","rhel-8-server","RUNNING","10.179.3.3","None","","","projects/4640390058","dev-yin2101289","asia-south1","asia-south1-a","techm-project-dev","tensorflow-dev-subnet","15360","4","2022-05-20T02:33:49.990-07:00","","2023-06-09T11:15:36"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gmuvmd2101289-2","6891137968592575696","n1-standard-4","ubuntu-2004-lts","RUNNING","10.179.3.4","None","","","projects/4640390058","dev-yin2101289","asia-south1","asia-south1-a","techm-project-dev","tensorflow-dev-subnet","15360","4","2022-05-20T02:41:19.972-07:00","","2023-06-09T11:15:36"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gke-gke-tech-mgmt-ai-gke-tech-mgmt-ai-1664cfb7-pn1z","1636204434961794682","n2d-standard-4","cos","RUNNING","10.179.35.69","None","","","projects/812307440654","tech-mgmt-ai","asia-south1","asia-south1-a","techm-project-dev","tech-mgmt-ai-dev-gke-subnet","16384","4","2022-11-22T03:55:01.967-08:00","","2023-06-09T11:15:36"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gmumgmtaidev-01","4285849268320063851","e2-standard-4","ubuntu-2004-lts","RUNNING","10.179.88.99","None","","","projects/812307440654","tech-mgmt-ai","asia-south1","asia-south1-a","techm-project-dev","tech-mgmt-ai-tech-mgmt-ai-dev-subnet","16384","4","2021-12-14T02:18:45.224-08:00","","2023-06-09T11:15:36"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gmumgmtaidev-02","1998277784422960803","e2-standard-4","ubuntu-2004-lts","RUNNING","10.179.88.100","None","","","projects/812307440654","tech-mgmt-ai","asia-south1","asia-south1-a","techm-project-dev","tech-mgmt-ai-tech-mgmt-ai-dev-subnet","16384","4","2021-12-14T02:22:04.957-08:00","","2023-06-09T11:15:36"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gmumgmtaidev-03","5773950875365947976","e2-highmem-4","ubuntu-2004-lts","RUNNING","10.179.88.102","None","","","projects/812307440654","tech-mgmt-ai","asia-south1","asia-south1-a","techm-project-dev","tech-mgmt-ai-tech-mgmt-ai-dev-subnet","32768","4","2022-02-21T04:25:12.807-08:00","","2023-06-09T11:15:36"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gmumgmtaidev-05","7001037767853952865","n2d-standard-4","windows-server-2016-dc","RUNNING","10.179.88.104","None","","","projects/812307440654","tech-mgmt-ai","asia-south1","asia-south1-a","techm-project-dev","tech-mgmt-ai-tech-mgmt-ai-dev-subnet","16384","4","2022-06-16T02:02:07.420-07:00","","2023-06-09T11:15:36"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gmumgmtaidev-b","2371230681175386659","e2-medium","windows-server-2016-dc","RUNNING","10.179.88.98","None","","","projects/812307440654","tech-mgmt-ai","asia-south1","asia-south1-a","techm-project-dev","tech-mgmt-ai-tech-mgmt-ai-dev-subnet","4096","2","2021-10-04T03:17:49.811-07:00","","2023-06-09T11:15:36"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gcpinmumvm-35913-001","5791530222763501813","e2-medium","ubuntu-1604-xenial","TERMINATED","10.179.32.163","None","","","projects/220989702677","dev-35913","asia-south1","asia-south1-c","techm-project-dev","platfrm-ip-c3p-35913-dev-subnet","4096","2","2020-09-24T01:17:32.547-07:00","","2023-06-09T11:15:36"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gcpinmumvm-35913-bastion","4620378257022383154","e2-standard-2","windows-server-2016-dc","TERMINATED","10.179.32.162","None","","","projects/220989702677","dev-35913","asia-south1","asia-south1-c","techm-project-dev","platfrm-ip-c3p-35913-dev-subnet","8192","2","2020-09-24T00:29:35.478-07:00","","2023-06-09T11:15:36"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gcpinmumvm-35913-002","4940168246140561405","e2-medium","ubuntu-1604-xenial","TERMINATED","10.179.32.164","None","","","projects/220989702677","dev-35913","asia-south1","asia-south1-b","techm-project-dev","platfrm-ip-c3p-35913-dev-subnet","4096","2","2020-09-28T23:49:56.253-07:00","","2023-06-09T11:15:36"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gmuvmd35913-003","1954310323433668937","e2-medium","ubuntu-1604-xenial","TERMINATED","10.179.32.165","None","","","projects/220989702677","dev-35913","asia-south1","asia-south1-a","techm-project-dev","platfrm-ip-c3p-35913-dev-subnet","4096","2","2020-10-15T23:37:27.952-07:00","","2023-06-09T11:15:36"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gmuvmd11931-01","4912927477236979328","e2-highcpu-16","windows-server-2016-dc","RUNNING","10.179.90.164","None","","","projects/811105336237","dev-11931","asia-south1","asia-south1-a","techm-project-dev","tim-unix-dev-subnet","16384","16","2021-10-04T04:41:35.911-07:00","","2023-06-09T11:15:36"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gke-gke-43220-dev-00-gke-43220-dev-no-d5c4f656-b1um","3913748162309871034","c2-standard-4","cos","RUNNING","10.179.133.42","None","","","projects/871339241078","dev-43220","northamerica-northeast1","northamerica-northeast1-a","techm-project-dev","ns-portfolio-ns-competency-43220-dev-gke-subnet-01","16384","4","2023-06-04T12:51:50.181-07:00","","2023-06-09T11:15:36"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gke-gke-43220-dev-00-gke-43220-dev-no-d5c4f656-m6jz","5634161123051783951","c2-standard-4","cos","RUNNING","10.179.133.37","None","","","projects/871339241078","dev-43220","northamerica-northeast1","northamerica-northeast1-a","techm-project-dev","ns-portfolio-ns-competency-43220-dev-gke-subnet-01","16384","4","2023-06-04T13:53:53.457-07:00","","2023-06-09T11:15:36"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gnavmdev43220-b","320955620636780193","e2-medium","windows-server-2016-dc","RUNNING","10.179.36.99","None","","","projects/871339241078","dev-43220","northamerica-northeast1","northamerica-northeast1-a","techm-project-dev","ns-portfolio-ns-competency-43220-dev-subnet","4096","2","2022-02-22T22:46:39.129-08:00","","2023-06-09T11:15:36"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gnavmdev43220-gke","21896059973820843","e2-medium","ubuntu-2004-lts","RUNNING","10.179.133.55","None","","","projects/871339241078","dev-43220","northamerica-northeast1","northamerica-northeast1-a","techm-project-dev","ns-portfolio-ns-competency-43220-dev-gke-subnet-01","4096","2","2022-02-22T23:16:21.355-08:00","","2023-06-09T11:15:36"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gnavmdev43220-gke-1","3891845779010299463","n2d-standard-2","ubuntu-2004-lts","RUNNING","10.179.133.38","None","","","projects/871339241078","dev-43220","northamerica-northeast1","northamerica-northeast1-a","techm-project-dev","ns-portfolio-ns-competency-43220-dev-gke-subnet-01","8192","2","2023-04-06T03:02:17.931-07:00","","2023-06-09T11:15:36"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","test","8430539270624079255","e2-medium","ubuntu-2004-lts","TERMINATED","10.179.133.43","None","","","projects/871339241078","dev-43220","northamerica-northeast1","northamerica-northeast1-a","techm-project-dev","ns-portfolio-ns-competency-43220-dev-gke-subnet-01","4096","2","2023-04-03T06:24:09.156-07:00","","2023-06-09T11:15:36"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gke-gke-43220-dev-00-gke-43220-dev-no-9c884023-1ijt","3247001098590962789","c2-standard-4","cos","RUNNING","10.179.133.51","None","","","projects/871339241078","dev-43220","northamerica-northeast1","northamerica-northeast1-b","techm-project-dev","ns-portfolio-ns-competency-43220-dev-gke-subnet-01","16384","4","2023-06-04T13:56:42.943-07:00","","2023-06-09T11:15:36"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gke-gke-43220-dev-00-gke-43220-dev-no-9c884023-e6s0","4565846235043415501","c2-standard-4","cos","RUNNING","10.179.133.40","None","","","projects/871339241078","dev-43220","northamerica-northeast1","northamerica-northeast1-b","techm-project-dev","ns-portfolio-ns-competency-43220-dev-gke-subnet-01","16384","4","2023-06-04T13:59:15.187-07:00","","2023-06-09T11:15:36"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gke-gke-43220-dev-00-gke-43220-dev-no-d26de964-cphi","2127183698663135068","c2-standard-4","cos","RUNNING","10.179.133.61","None","","","projects/871339241078","dev-43220","northamerica-northeast1","northamerica-northeast1-c","techm-project-dev","ns-portfolio-ns-competency-43220-dev-gke-subnet-01","16384","4","2023-06-04T12:44:52.193-07:00","","2023-06-09T11:15:36"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gke-gke-43220-dev-00-gke-43220-dev-no-d26de964-jxf5","6936993315754693821","c2-standard-4","cos","RUNNING","10.179.133.35","None","","","projects/871339241078","dev-43220","northamerica-northeast1","northamerica-northeast1-c","techm-project-dev","ns-portfolio-ns-competency-43220-dev-gke-subnet-01","16384","4","2023-06-04T12:47:32.089-07:00","","2023-06-09T11:15:36"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gmuvmd-35907-b","2396638410586378629","e2-medium","windows-server-2016-dc","RUNNING","10.179.39.194","None","","","projects/151139912888","dev-35907","us-central1","us-central1-a","techm-project-dev","platfrm-ip-mudynamics-35907-dev-subnet","4096","2","2021-05-18T00:40:27.695-07:00","","2023-06-09T11:15:36"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gmuvmd-35907-01","6114806356241207578","e2-custom-4-8192","windows-server-2016-dc","RUNNING","10.179.39.195","None","","","projects/151139912888","dev-35907","us-central1","us-central1-b","techm-project-dev","platfrm-ip-mudynamics-35907-dev-subnet","8192","4","2021-05-18T00:42:47.143-07:00","","2023-06-09T11:15:36"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gmuvmd-35907-02","7902653563410497834","e2-custom-4-8192","ubuntu-1604-xenial","RUNNING","10.179.39.196","None","","","projects/151139912888","dev-35907","us-central1","us-central1-b","techm-project-dev","platfrm-ip-mudynamics-35907-dev-subnet","8192","4","2021-05-18T01:50:13.963-07:00","","2023-06-09T11:15:36"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gmuvmd-35907-03","3931964634789978937","e2-custom-4-8192","ubuntu-1604-xenial","RUNNING","10.179.39.197","None","","","projects/151139912888","dev-35907","us-central1","us-central1-b","techm-project-dev","platfrm-ip-mudynamics-35907-dev-subnet","8192","4","2021-05-18T03:58:31.154-07:00","","2023-06-09T11:15:36"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gke-platfrm-ip-c3p-d-platfrm-ip-c3p-d-2220f031-40t7","4082325611496942181","n2d-standard-8","gke-node","RUNNING","10.179.128.43","None","","","projects/1030488064166","dev-02-35913","asia-south1","asia-south1-c","techm-project-dev","platfrm-ip-c3p-dev-02-gke-cluster","32768","8","2023-05-23T03:25:15.616-07:00","","2023-06-09T11:15:36"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gke-platfrm-ip-c3p-d-platfrm-ip-c3p-d-ba8a5c87-5qm3","2863244915994249649","n2d-standard-8","gke-node","RUNNING","10.179.128.110","None","","","projects/1030488064166","dev-02-35913","asia-south1","asia-south1-c","techm-project-dev","platfrm-ip-c3p-dev-02-gke-cluster-01","32768","8","2023-05-21T12:56:15.191-07:00","","2023-06-09T11:15:36"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gmuvmd35913-rdp","7781530915762618368","n2d-standard-4","windows-server-2022-dc","RUNNING","10.179.90.75","None","","","projects/1030488064166","dev-02-35913","asia-south1","asia-south1-c","techm-project-dev","platfrm-ip-c3p-dev-02-subnet","16384","4","2023-05-24T05:11:28.211-07:00","","2023-06-09T11:15:36"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gmuvmdev35913-005","8183176251322913509","e2-standard-2","ubuntu-2004-lts","RUNNING","10.179.90.72","None","","","projects/1030488064166","dev-02-35913","asia-south1","asia-south1-c","techm-project-dev","platfrm-ip-c3p-dev-02-subnet","8192","2","2023-04-05T23:51:55.800-07:00","","2023-06-09T11:15:36"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gmuvmdev35913-006","5338543961493094722","n2d-custom-2-4096","ubuntu-2004-lts","RUNNING","10.179.90.73","None","","","projects/1030488064166","dev-02-35913","asia-south1","asia-south1-c","techm-project-dev","platfrm-ip-c3p-dev-02-subnet","4096","2","2023-04-13T06:12:15.133-07:00","","2023-06-09T11:15:36"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gmuvmdev35913-bastion","9124578021205075990","e2-custom-2-5888","windows-server-2016-dc","RUNNING","10.179.90.66","None","","","projects/1030488064166","dev-02-35913","asia-south1","asia-south1-c","techm-project-dev","platfrm-ip-c3p-dev-02-subnet","5888","2","2022-01-23T23:36:27.240-08:00","","2023-06-09T11:15:36"
